id,title,description,date,start_time,end_time,venue,room,speakers,knowledge_partners,session_type,event_id,add_to_calendar,notes
5426,AI for Health Innovations,"This panel will bring together leaders from healthcare, technology, research, and innovation ecosystems to discuss how Artificial Intelligence is transforming health innovation. The discussion will explore AI-driven solutions across diagnostics, medical devices, public health, clinical decision-making, and health systems strengthening, with a strong focus on real world deployment, scalability, ethics, and regulation in emerging markets like India.",2026-02-17,12:30:00.000,,Bharat Mandapam,West Wing Room No. 6,"Dr. Ajay Bakshi; Dr. Dileep Raman; Dr. Himanshu Tyagi; Dr. Taruna Madan Gupta; Mr. Karthik Adapa, IAS; Mr. Sandeep Nailwal",Blockchain For Impact,Main Summit Session,692c5b6c9dae410baefaf921,True,
5339,Countering Disinformation Warfare and Building Resilient Societies in an Era of AI,"This session will examine the growing impact of AI-driven synthetic media on democratic stability and national security. Experts will analyze how deepfakes and automated propaganda are used as tools for narrative warfare in the modern era. The panel will discuss the difficult balance between implementing government regulations and protecting the right to free speech. Attendees will learn about practical solutions for building societal resilience, including the development of new fact-checking technologies and institutional defenses.",2026-02-17,12:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Achina Mayya; Mr. Aditya Raj Kaul; Pathikrit Payne; Shri Jitin Prasada,Tiesverse Foundation (TIES),Main Summit Session,692b3645a14dd44179ea90e8,True,
5453,Democratizing Predictive AI: From Big Enterprises to MSMEs and Public Systems,"This panel will examine how predictive AI can be made accessible beyond large enterprises
to MSMEs, startups, and public systems in India. It will analyze why predictive intelligence
remains concentrated, the implications for competitiveness and inclusive growth, and how Time Series Foundation Models can lower adoption barriers. The discussion will surface
real deployment constraints: data quality, skills, cost, and infrastructure, and outline
practical pathways, ecosystem requirements, and the strategic importance of sovereign
predictive AI capabilities",2026-02-17,12:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Bhanu Potta; Dr. Saurabh Deshpande; Goda Ramkumar; Mr. Piyush Prakashchandra Somani; Richa Bajpai,"Birla AI Labs, Office of Ananya Birla, Aditya Birla Group",Main Summit Session,692c917ae190af7b5d140d05,True,
5412,From Models to the Masses: Deploying AI for Climate Resilience,"The session aims to demonstrate and deliberate the potential of how cutting-edge climate research, AI models, and planetary-scale predictions can directly strengthen on-ground resilience. By showcasing tools that offer hyperlocal insights on floods, heat and emerging risks, the session explores practical pathways to integrate science, technology, and policy for faster, more effective local action. It highlights how AI can empower governments, communities, and institutions to plan smarter, respond earlier, and build a climate-ready future.",2026-02-17,12:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 10,Ashley Thomas; Dr Arunabha Ghosh; Dr Ram Prasath Manohar V; Prof Manabendra Saharia; Rajroshan Sawhney; Vaibhav Chugh,Council on Energy Environment and Water (CEEW),Main Summit Session,692c3edc385e576f6e0d1fd6,True,
5343,People's AI: Designing a Future Where Everyone Belongs,"This session explores what it takes to make AI genuinely inclusive and scalable in practice. It would examine how access to skills, recognition of diverse talent, inclusive employment models, citizen-centric policy, and cultural participation together shape AI systems that serve society.",2026-02-17,12:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,Kirthiga Reddy; Lakshmi Pratury; Madhukar Yarra; Ravishankar Gundlapalli; Rhea Mazumdar Singhal; Yash Dongre,AI Kiran,Main Summit Session,692b3edd0fdf876fbfd654e9,True,
5191,Secure AI Development: Understanding the Security Risks and Developing Advice and Global Technical Standards,"Discover how the UK Government is working with global partners to understand the risks and shape the future of secure AI. The UK AI Security Institute (AISI) will introduce the key findings from its Frontier AI Trends Report. The session will showcase the work of the UK government, including the NCSC, to collaborate with global industry, governments and academia to produce security requirements and drive the development of the world's first global AI security standard.",2026-02-17,12:30:00.000,,Sushma Swaraj Bhavan,Nalanda Banquet,Mr Oliver Brooks; Mr Oliver Jones,British High Commission,Main Summit Session,69185b45e67b6cd277564945,True,
5497,"Democratizing AI for the Last Mile:Language, Access and Trust at Scale","The session advances the conversation from democratizing AI access to enabling meaningful last-mile adoption, where inclusion, usability, and public trust define real impact. It explores how language AI and foundation models can serve as shared national digital infrastructure, powering governance and cultural services at scale. Emphasizing trust-by-design, it highlights transparent, accountable, human-centric AI and collaboration across industry, government platforms, and public institutions to responsibly scale inclusive AI.",2026-02-17,12:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Amitabh Nag; Brijendra Kumar; Calista Redmond; Harsh Dhand; Pier Stefano; Shankar Maruwada; Srinivas Voruganti,KPMG,Main Summit Session,IA80,True,
5446,Data Governance at the Intersection of Digital Public Infrastructure and Artificial Intelligence,"Digital public infrastructures (DPIs) such as national digital identity systems, payments rails, data-trust frameworks and shared open datasets are rapidly becoming the foundation for AI  development and deployment. When AI systems are trained on or linked through DPIs, the governance of data becomes critical: who collects data, how it's aggregated, for what purposes, with what safeguards.",2026-02-17,13:30:00.000,,Sushma Swaraj Bhavan,Shakuntalam Banquet,(Moderator) Sabhanaz Rashid Diya Executive Director; Chinasa T. Okolo; Guilherme Fitzgibbon Alves Pereira; Smriti Parsheera,Tech Global Institute,Main Summit Session,692c85e327a67879d1467f2a,True,
5237,"Education for Social Empowerment: Building Resilient, Inclusive Learning Systems","This session explores how education systems can be redesigned to be more inclusive, resilient, and responsive using digital public infrastructure and adaptive learning approaches. Speakers will share field learnings from education reforms, community-led models, and digital interventions that aim to improve equity and learning outcomes at scale",2026-02-17,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 15,Benjamin Piper; Cem Mete; Jagadish Babu; Mitesh Khapra; Vineet Nayar; Yogita Rana,EkStep Foundation,Main Summit Session,6925c5296565584117534ea2,True,
5416,Women at the Frontline of AI: Reimagining Skilling for India's Community Health Workforce,"This session examines how AI can strengthen India's women-led community health workforce through inclusive skilling and real-world deployment. Drawing on large-scale use of LLM-powered tools with ASHAs and ANMs across multiple states, the session explores productivity gains, quality of care, and equitable AI access in rural settings. The discussion highlights practical pathways for building a scalable, gender-responsive, AI-enabled frontline workforce in India and globally.",2026-02-17,13:30:00.000,,Bharat Mandapam,West Wing Room 4 A,Amrita Mahale; Ashish Srivastava; Hamid Adbullah,Khushi Baby,Main Summit Session,692c4d719dae410baefae8c8,True,
5207,AI/ML-Driven Virtual Immersive Personalized Training,"This session will explore the potential of AI/ML-driven virtual immersive, autonomous, personalized learning solutions to scale talent development in India, particularly for rural, remote and underserved youth in sectors like AI, semiconductors, manufacturing, and telecom to reflect on the Summit's core chakras of Human Capital; Inclusion for Social Empowerment; Safe and Trusted AI; Resilience, Innovation and Efficiency; Science; Democratizing AI Resources; and AI for Economic Development and Social Good.",2026-02-17,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 19,Ajith Sundaresh; Arvind Kumar; George Varghese; Latha Elizabeth Koshi; Thomas K Vaidhyan,Aten lnc,Main Summit Session,69190271e67b6cd27756c6c2,True,
5485,The NxtWave–OpenAI National Hackathon Grand Finale,"This session marks the grand finale of a nationwide AI buildathon initiative, celebrating participation from over 26,000 students across seven states. More than 1,400 teams developed AI solutions through regional buildathons held across Telangana, Andhra Pradesh, Tamil Nadu, Karnataka, Delhi NCR, Rajasthan, and Maharashtra. The session will showcase selected solutions, share key learnings from the programme, and conclude with the felicitation of finalist teams and partners involved.",2026-02-17,13:30:00.000,,Sushma Swaraj Bhavan,Chanakya Auditorium,Bonnie Chatterjee; Dr. Vineet Joshi; Jitin Prasada; Prof. Yogesh Singh; Rahul Attaluri,OpenAI,Main Summit Session,IA67,True,
5195,AI Compute beyond GPUs,"This session explores the critical infrastructure powering inclusive AI ecosystems. It will examine compute networking, power, systems design and skills as enablers of innovation and economic growth. Participants will identify infrastructure bottlenecks, discuss pathways to democratize access to hardware and R&D and connect distributed, energy-efficient infrastructure to resilience. Through examples of open innovation and public–private collaboration, the session will generate actionable insights for policymakers and ecosystem builders seeking scalable, equitable AI infrastructure across regions globally.",2026-02-17,13:30:00.000,,Bharat Mandapam,L1 Meeting Room No. 8,Abhishek Biswal; Becky Fraser; Bhawna Agarwal; Jason Oxman; Mark Kuemerle; Sujith Babu,Koan Advisory Group,Main Summit Session,69187385e67b6cd277565aee,True,
5390,"Safe and Trusted AI: Standardization in the age of LLMs, Generative and Agentic AI","The rapid deployment of LLMs, Generative, and Agentic AI offers immense productivity gains alongside significant concerns. This panel identifies opportunities and challenges in AI adoption, highlighting how standardization enables responsible innovation. Featuring experts from industry, academia, and policy, the session explores the current status of AI standards and the urgent need for further frameworks. The goal is to ensure AI's responsible use for positive societal impact through a collaborative, standardized approach.",2026-02-17,13:30:00.000,,Bharat Mandapam,West Wing Room 4 B,Mr. Abhishek Aggarwal; Mr. Ashish Tewari; Mr. Rohit Israni; Mr. Sridhar Chimalakonda; Mr. Tim McGarr; Ms. Gayathri Ekambaram; Reena Garg,Bureau of Indian Standards,Main Summit Session,692c141be4dba3323eb3e7f1,True,
